family,prompt_id,requested_b,realised_r,signed_error,context_tokens,compress_ms,backend,backend_version,model_version,tokenizer
multifieldqa_en,multifieldqa_en-d5422b0fdbed42c0f1d2213edb6c7637802452e4ca7287eb,0.3,0.25112107623318386,-0.04887892376681613,1338,1152.2741669905372,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-d5422b0fdbed42c0f1d2213edb6c7637802452e4ca7287eb,0.2,0.16442451420029897,-0.035575485799701045,1338,1975.684375007404,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-67dd297408f3d52f22ede88df0b62644dac86da77f009e71,0.8,0.7378997407087294,-0.06210025929127061,4628,5592.510916991159,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-67dd297408f3d52f22ede88df0b62644dac86da77f009e71,0.65,0.5700086430423509,-0.07999135695764914,4628,2363.042207987746,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-67dd297408f3d52f22ede88df0b62644dac86da77f009e71,0.5,0.42718236819360417,-0.07281763180639583,4628,2146.310625015758,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-67dd297408f3d52f22ede88df0b62644dac86da77f009e71,0.4,0.33707865168539325,-0.06292134831460677,4628,1568.3027500053868,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-67dd297408f3d52f22ede88df0b62644dac86da77f009e71,0.3,0.2482713915298185,-0.051728608470181486,4628,1445.6090409948956,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-67dd297408f3d52f22ede88df0b62644dac86da77f009e71,0.2,0.16508210890233363,-0.03491789109766638,4628,1409.540749998996,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-40a85211345155859f3d2f7268da928f516a65ac6f8c6e08,0.8,0.7866855023838955,-0.013314497616104592,5663,1643.822625017492,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-40a85211345155859f3d2f7268da928f516a65ac6f8c6e08,0.65,0.6058626169874625,-0.04413738301253756,5663,1558.2585420052055,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-40a85211345155859f3d2f7268da928f516a65ac6f8c6e08,0.5,0.45064453469892285,-0.04935546530107715,5663,1582.0005830028094,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-40a85211345155859f3d2f7268da928f516a65ac6f8c6e08,0.4,0.35087409500264877,-0.049125904997351255,5663,1502.8670839965343,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-40a85211345155859f3d2f7268da928f516a65ac6f8c6e08,0.3,0.2560480310789334,-0.043951968921066564,5663,1493.6703330022283,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-40a85211345155859f3d2f7268da928f516a65ac6f8c6e08,0.2,0.16281123079639767,-0.03718876920360234,5663,1409.5088339818176,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-69e69439e349a539ca4cff96ae35aa8499ca61886801d488,0.8,0.7696658097686375,-0.030334190231362523,1945,519.7855409933254,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-69e69439e349a539ca4cff96ae35aa8499ca61886801d488,0.65,0.6030848329048843,-0.04691516709511567,1945,379.335000005085,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-69e69439e349a539ca4cff96ae35aa8499ca61886801d488,0.5,0.4524421593830334,-0.04755784061696661,1945,390.80745898536406,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-69e69439e349a539ca4cff96ae35aa8499ca61886801d488,0.4,0.3526992287917738,-0.04730077120822623,1945,413.7400829931721,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-69e69439e349a539ca4cff96ae35aa8499ca61886801d488,0.3,0.25912596401028276,-0.04087403598971723,1945,418.75408397754654,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-69e69439e349a539ca4cff96ae35aa8499ca61886801d488,0.2,0.16503856041131104,-0.03496143958868897,1945,403.84970797458664,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-622b577978afc1346c315f98a18678c8e6d5ccbf82511f74,0.8,0.7525891829689298,-0.047410817031070196,2607,602.8834590106271,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-622b577978afc1346c315f98a18678c8e6d5ccbf82511f74,0.65,0.5991561181434599,-0.050843881856540096,2607,572.8104999870993,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-622b577978afc1346c315f98a18678c8e6d5ccbf82511f74,0.5,0.44840813195243573,-0.05159186804756427,2607,566.1176669818815,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-622b577978afc1346c315f98a18678c8e6d5ccbf82511f74,0.4,0.3521288837744534,-0.04787111622554663,2607,586.0449169995263,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-622b577978afc1346c315f98a18678c8e6d5ccbf82511f74,0.3,0.2600690448791715,-0.039930955120828504,2607,555.4524999752175,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-622b577978afc1346c315f98a18678c8e6d5ccbf82511f74,0.2,0.17107786728039892,-0.02892213271960109,2607,606.0471670061816,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-235a5c99cd7fae9e2b410ad99c1b1fafea43799d3f1138a8,0.8,0.7524942440521872,-0.04750575594781281,2606,632.3635000153445,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-235a5c99cd7fae9e2b410ad99c1b1fafea43799d3f1138a8,0.65,0.5990023023791251,-0.050997697620874916,2606,642.6128330058418,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-235a5c99cd7fae9e2b410ad99c1b1fafea43799d3f1138a8,0.5,0.4481964696853415,-0.05180353031465851,2606,583.7712500069756,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-235a5c99cd7fae9e2b410ad99c1b1fafea43799d3f1138a8,0.4,0.3511128165771297,-0.048887183422870295,2606,609.1474589775316,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-235a5c99cd7fae9e2b410ad99c1b1fafea43799d3f1138a8,0.3,0.2601688411358404,-0.03983115886415961,2606,562.5073749979492,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-235a5c99cd7fae9e2b410ad99c1b1fafea43799d3f1138a8,0.2,0.17114351496546432,-0.028856485034535695,2606,609.7017500142101,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-e02f6a69d7b2a96a3aa6cd84a9189c2d552f6fb089f216e1,0.8,0.7370421561852107,-0.0629578438147893,2894,589.2026249784976,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-e02f6a69d7b2a96a3aa6cd84a9189c2d552f6fb089f216e1,0.65,0.5659986178299931,-0.08400138217000697,2894,605.5179579998367,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-e02f6a69d7b2a96a3aa6cd84a9189c2d552f6fb089f216e1,0.5,0.4257083621285418,-0.0742916378714582,2894,598.0112499964889,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-e02f6a69d7b2a96a3aa6cd84a9189c2d552f6fb089f216e1,0.4,0.3337940566689703,-0.06620594333102975,2894,661.327416979475,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-e02f6a69d7b2a96a3aa6cd84a9189c2d552f6fb089f216e1,0.3,0.24982722874913615,-0.050172771250863835,2894,624.5547080179676,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-e02f6a69d7b2a96a3aa6cd84a9189c2d552f6fb089f216e1,0.2,0.16516931582584657,-0.03483068417415344,2894,571.6910829942208,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-0e2b2bc81542b95fb86a7fe76cf11c52316937c9aac9123e,0.8,0.7370421561852107,-0.0629578438147893,2894,564.7365000040736,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-0e2b2bc81542b95fb86a7fe76cf11c52316937c9aac9123e,0.65,0.5659986178299931,-0.08400138217000697,2894,572.6878329878673,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-0e2b2bc81542b95fb86a7fe76cf11c52316937c9aac9123e,0.5,0.4257083621285418,-0.0742916378714582,2894,541.1636670178268,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-0e2b2bc81542b95fb86a7fe76cf11c52316937c9aac9123e,0.4,0.3337940566689703,-0.06620594333102975,2894,542.5119579886086,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-0e2b2bc81542b95fb86a7fe76cf11c52316937c9aac9123e,0.3,0.24982722874913615,-0.050172771250863835,2894,531.2074170215055,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-0e2b2bc81542b95fb86a7fe76cf11c52316937c9aac9123e,0.2,0.16516931582584657,-0.03483068417415344,2894,564.3280409858562,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-f084724966601afea0017630eeee76cf0b65099356667bc2,0.8,0.7370421561852107,-0.0629578438147893,2894,515.15083402046,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-f084724966601afea0017630eeee76cf0b65099356667bc2,0.65,0.5659986178299931,-0.08400138217000697,2894,535.2938750002068,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-f084724966601afea0017630eeee76cf0b65099356667bc2,0.5,0.4257083621285418,-0.0742916378714582,2894,522.7143749943934,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-f084724966601afea0017630eeee76cf0b65099356667bc2,0.4,0.3337940566689703,-0.06620594333102975,2894,583.0737500218675,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-f084724966601afea0017630eeee76cf0b65099356667bc2,0.3,0.24982722874913615,-0.050172771250863835,2894,578.0599580029957,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-f084724966601afea0017630eeee76cf0b65099356667bc2,0.2,0.16516931582584657,-0.03483068417415344,2894,553.8966659805737,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-b619fa683cbbeb8db3d575fc2e261940701a530452b14eef,0.8,0.7329479768786127,-0.06705202312138736,4325,854.173957981402,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-b619fa683cbbeb8db3d575fc2e261940701a530452b14eef,0.65,0.5821965317919076,-0.06780346820809247,4325,835.3731250099372,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-b619fa683cbbeb8db3d575fc2e261940701a530452b14eef,0.5,0.44508670520231214,-0.05491329479768786,4325,849.2089159844909,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-b619fa683cbbeb8db3d575fc2e261940701a530452b14eef,0.4,0.3498265895953757,-0.05017341040462431,4325,830.9402090089861,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-b619fa683cbbeb8db3d575fc2e261940701a530452b14eef,0.3,0.25780346820809247,-0.04219653179190752,4325,894.5158330025151,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-b619fa683cbbeb8db3d575fc2e261940701a530452b14eef,0.2,0.16578034682080925,-0.03421965317919076,4325,855.7048749935348,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-238c4efe738cecd8346abfdc57707996aef30f9b43d1a577,0.8,0.7329479768786127,-0.06705202312138736,4325,824.8162919771858,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-238c4efe738cecd8346abfdc57707996aef30f9b43d1a577,0.65,0.5821965317919076,-0.06780346820809247,4325,742.4834999837913,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-238c4efe738cecd8346abfdc57707996aef30f9b43d1a577,0.5,0.44508670520231214,-0.05491329479768786,4325,719.4462909828871,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-238c4efe738cecd8346abfdc57707996aef30f9b43d1a577,0.4,0.3498265895953757,-0.05017341040462431,4325,744.1435419896152,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-238c4efe738cecd8346abfdc57707996aef30f9b43d1a577,0.3,0.25780346820809247,-0.04219653179190752,4325,802.3312079894822,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-238c4efe738cecd8346abfdc57707996aef30f9b43d1a577,0.2,0.16578034682080925,-0.03421965317919076,4325,815.2322910027578,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-fe952dfd723c9b88f1ed4665679b7a13987729fa1c37b0e3,0.8,0.7619344773790951,-0.0380655226209049,3205,623.2075000007171,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-fe952dfd723c9b88f1ed4665679b7a13987729fa1c37b0e3,0.65,0.6093603744149766,-0.04063962558502343,3205,609.9938340194058,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-fe952dfd723c9b88f1ed4665679b7a13987729fa1c37b0e3,0.5,0.4642745709828393,-0.03572542901716069,3205,676.9735830021091,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-fe952dfd723c9b88f1ed4665679b7a13987729fa1c37b0e3,0.4,0.3737909516380655,-0.026209048361934495,3205,613.6075000104029,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-fe952dfd723c9b88f1ed4665679b7a13987729fa1c37b0e3,0.3,0.2801872074882995,-0.019812792511700483,3205,619.702124997275,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-fe952dfd723c9b88f1ed4665679b7a13987729fa1c37b0e3,0.2,0.187207488299532,-0.012792511700468023,3205,611.2951670074835,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-635ad5e3696e0d297f3ea8909d42975a5c1eb49a7f4a8466,0.8,0.7619344773790951,-0.0380655226209049,3205,617.1574580075685,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-635ad5e3696e0d297f3ea8909d42975a5c1eb49a7f4a8466,0.65,0.6093603744149766,-0.04063962558502343,3205,611.6231659834739,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-635ad5e3696e0d297f3ea8909d42975a5c1eb49a7f4a8466,0.5,0.4642745709828393,-0.03572542901716069,3205,618.6470839893445,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-635ad5e3696e0d297f3ea8909d42975a5c1eb49a7f4a8466,0.4,0.3737909516380655,-0.026209048361934495,3205,623.9111250033602,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-635ad5e3696e0d297f3ea8909d42975a5c1eb49a7f4a8466,0.3,0.2801872074882995,-0.019812792511700483,3205,618.0425839847885,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-635ad5e3696e0d297f3ea8909d42975a5c1eb49a7f4a8466,0.2,0.187207488299532,-0.012792511700468023,3205,614.2616670113057,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-c6d0de0391867185e00e945075301d33fc1c5c05d2a7d082,0.8,0.7619344773790951,-0.0380655226209049,3205,597.0791669969913,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-c6d0de0391867185e00e945075301d33fc1c5c05d2a7d082,0.65,0.6093603744149766,-0.04063962558502343,3205,588.7930830067489,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-c6d0de0391867185e00e945075301d33fc1c5c05d2a7d082,0.5,0.4642745709828393,-0.03572542901716069,3205,608.2860830065329,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-c6d0de0391867185e00e945075301d33fc1c5c05d2a7d082,0.4,0.3737909516380655,-0.026209048361934495,3205,635.5347500066273,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-c6d0de0391867185e00e945075301d33fc1c5c05d2a7d082,0.3,0.2801872074882995,-0.019812792511700483,3205,645.5848750192672,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-c6d0de0391867185e00e945075301d33fc1c5c05d2a7d082,0.2,0.187207488299532,-0.012792511700468023,3205,622.5323749822564,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-ac42a5a54b029a05be6e6e13d9001a81761d7b40ad1edfe2,0.8,0.7767874826698357,-0.023212517330164384,5049,1119.8889999941457,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-ac42a5a54b029a05be6e6e13d9001a81761d7b40ad1edfe2,0.65,0.6131907308377896,-0.03680926916221039,5049,1066.4863330021035,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-ac42a5a54b029a05be6e6e13d9001a81761d7b40ad1edfe2,0.5,0.46068528421469596,-0.039314715785304044,5049,1123.060332989553,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-ac42a5a54b029a05be6e6e13d9001a81761d7b40ad1edfe2,0.4,0.3632402455931868,-0.03675975440681323,5049,1287.8910409926903,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-ac42a5a54b029a05be6e6e13d9001a81761d7b40ad1edfe2,0.3,0.2665874430580313,-0.03341255694196871,5049,1007.4596669874154,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-ac42a5a54b029a05be6e6e13d9001a81761d7b40ad1edfe2,0.2,0.17429193899782136,-0.02570806100217865,5049,1033.96362499916,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-94ccf4d54b36e7e9d4aa594a7bc426528630a5b8aff296a4,0.8,0.7501152604887045,-0.04988473951129557,4338,832.8655830118805,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-94ccf4d54b36e7e9d4aa594a7bc426528630a5b8aff296a4,0.65,0.5795297372060858,-0.07047026279391422,4338,884.5004580216482,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-94ccf4d54b36e7e9d4aa594a7bc426528630a5b8aff296a4,0.5,0.43453204241585985,-0.06546795758414015,4338,893.5380420007277,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-94ccf4d54b36e7e9d4aa594a7bc426528630a5b8aff296a4,0.4,0.3425541724296911,-0.057445827570308916,4338,917.9443749890197,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-94ccf4d54b36e7e9d4aa594a7bc426528630a5b8aff296a4,0.3,0.2524204702627939,-0.04757952973720608,4338,901.9325420085806,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-94ccf4d54b36e7e9d4aa594a7bc426528630a5b8aff296a4,0.2,0.16804979253112035,-0.031950207468879666,4338,949.8338749981485,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-25ebcea4435f88495b4175446d1d7d6dacb1034a8f861ca5,0.8,0.7580412866058569,-0.04195871339414314,2083,428.81737498100847,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-25ebcea4435f88495b4175446d1d7d6dacb1034a8f861ca5,0.65,0.5938550168026885,-0.05614498319731154,2083,474.8285840032622,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-25ebcea4435f88495b4175446d1d7d6dacb1034a8f861ca5,0.5,0.44599135861737876,-0.054008641382621236,2083,465.60774999670684,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-25ebcea4435f88495b4175446d1d7d6dacb1034a8f861ca5,0.4,0.3475756120979357,-0.05242438790206433,2083,476.20904198265634,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-25ebcea4435f88495b4175446d1d7d6dacb1034a8f861ca5,0.3,0.2549207873259722,-0.04507921267402781,2083,466.11679199850187,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
multifieldqa_en,multifieldqa_en-25ebcea4435f88495b4175446d1d7d6dacb1034a8f861ca5,0.2,0.16226596255400863,-0.03773403744599138,2083,459.16170900454745,llmlingua2,llmlingua-0.2.2,microsoft/llmlingua-2-bert-base-multilingual-cased-meetingbank@main,gpt2
